"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.16400150897378421,0.14793925944786174,0.0046956071552186852,1999865.1138707297,307.69497165152285,0.16400150897378421,0.14793925944786174,0.0046956071552186852
0.1617577347643489,0.14626715060207826,0.00057994223403758094,1999875.2659279977,307.69563192833004,0.1617577347643489,0.14626715060207826,0.00057994223403758094
0.16174583440436749,0.14628161722861951,0.0045240839689504519,1999874.9305877003,307.69557166310767,0.16174583440436749,0.14628161722861951,0.0045240839689504519
0.15951742832110383,0.14510684217838224,0.004481798726421609,1999891.5388672745,307.69601040371742,0.15951742832110383,0.14510684217838224,0.004481798726421609
0.16371088275073004,0.14546168692743999,0.00050865030667404535,1999858.9666570909,307.69515740258265,0.16371088275073004,0.14546168692743999,0.00050865030667404535
0.15951147803593252,0.1451011804243709,0.00066311013856128426,1999891.647341405,307.69609604359124,0.15951147803593252,0.1451011804243709,0.00066311013856128426
0.1302001315426074,0.13924892027600816,0.00058386640374453135,2000207.2499849161,307.69324928942689,0.1302001315426074,0.13924892027600816,0.00058386640374453135
0.13020061770125685,0.13924890357141173,0.0044160178177992965,2000207.4085663541,307.69324248234602,0.13020061770125685,0.13924890357141173,0.0044160178177992965
0.13054284630451043,0.13694461542068848,0.00046433357743662043,2000236.4574341429,307.69323434961177,0.13054284630451043,0.13694461542068848,0.00046433357743662043
0.13181864532634738,0.13927922757692623,0.0044014482173693002,2000202.7623565954,307.69380345401765,0.13181864532634738,0.13927922757692623,0.0044014482173693002
0.13076919095830794,0.1403073896270485,0.0025223669505663147,2000193.5726658378,307.6938171267517,0.13076919095830794,0.1403073896270485,0.0025223669505663147
0.13182772857859498,0.13929626109084953,0.00066534583975006193,2000203.0298927659,307.69384649350241,0.13182772857859498,0.13929626109084953,0.00066534583975006193
0.13491777178399519,0.14303393770540909,0.0044986728283835003,2000158.6020328635,307.69477398550777,0.13491777178399519,0.14303393770540909,0.0044986728283835003
0.13491219606264582,0.14303417736318258,0.00066542550311427559,2000158.5124575216,307.69486437041058,0.13491219606264582,0.14303417736318258,0.00066542550311427559
0.13277877934662066,0.14190476614055048,0.0025947938600504941,2000177.5435610753,307.69456832527356,0.13277877934662066,0.14190476614055048,0.0025947938600504941
0.13665191722958286,0.14465710479253724,0.0043318879008704221,2000142.7377260749,307.69530796082347,0.13665191722958286,0.14465710479253724,0.0043318879008704221
0.13425638038643345,0.14448913817565617,0.0026323979767259738,2000155.5519780936,307.6950545174044,0.13425638038643345,0.14448913817565617,0.0026323979767259738
0.13664106339200244,0.14465135818159616,0.00082683398937560609,2000142.755524944,307.69538151325418,0.13664106339200244,0.14465135818159616,0.00082683398937560609
0.13416770020095117,0.1408415571318738,0.004539541730111285,2000182.7818902032,307.6944901376387,0.13416770020095117,0.1408415571318738,0.004539541730111285
0.13394521461320633,0.13853424260345176,0.0047958287618926065,2000203.3931624624,307.69424462924627,0.13394521461320633,0.13853424260345176,0.0047958287618926065
0.13394413464810179,0.13853288918116755,0.00023542404255123223,2000202.8080937634,307.69426858371372,0.13394413464810179,0.13853288918116755,0.00023542404255123223
0.13417048109430948,0.14084538905619612,0.00058020402124926988,2000182.6943246422,307.69456737958103,0.13417048109430948,0.14084538905619612,0.00058020402124926988
0.13694102447056333,0.14200589266766328,0.0045556780459474434,2000154.1019605363,307.69524060399186,0.13694102447056333,0.14200589266766328,0.0045556780459474434
0.1378489808002348,0.14417349158171294,0.0026564443961702476,2000137.3757566037,307.69591746519149,0.1378489808002348,0.14417349158171294,0.0026564443961702476
0.13695103309083345,0.14201271104522109,0.00054342729424093346,2000154.1872645719,307.69530728037751,0.13695103309083345,0.14201271104522109,0.00054342729424093346
0.14068446966052342,0.14452732581283767,0.00019654464876061445,2000109.4518985017,307.69591896531847,0.14068446966052342,0.14452732581283767,0.00019654464876061445
0.13884135690803923,0.14326066296736459,0.00053184780276829401,2000131.9963623234,307.6957282802781,0.13884135690803923,0.14326066296736459,0.00053184780276829401
0.14235166828232287,0.14667107057871756,0.0027800700383416956,2000088.3792755909,307.6967314448782,0.14235166828232287,0.14667107057871756,0.0027800700383416956
0.14064455579194735,0.1449210148811256,0.0021677683175532416,2000107.8000236214,307.69648666872502,0.14064455579194735,0.1449210148811256,0.0021677683175532416
