"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.1694705351630594,0.13560586469925556,0.0006379248849596404,1999897.2780268192,307.0854406707175,0.1694705351630594,0.13560586469925556,0.0006379248849596404
0.13623641802183736,0.14388098190659701,0.0046810066070427708,2000059.4925313387,307.08773383746399,0.13623641802183736,0.14388098190659701,0.0046810066070427708
0.13639008597234906,0.14377905554087361,0.00059976281600421027,2000059.0584682568,307.08792918461933,0.13639008597234906,0.14377905554087361,0.00059976281600421027
0.13709270614976557,0.14476777501201626,0.0027947839364009476,2000055.3289881025,307.0884864282861,0.13709270614976557,0.14476777501201626,0.0027947839364009476
0.14024315877003801,0.14539170802637497,0.002398436043499705,2000044.5075168123,307.08911661571886,0.14024315877003801,0.14539170802637497,0.002398436043499705
0.13874387129548116,0.14388192074148287,0.00071927339806879351,2000052.0169169607,307.08850099621401,0.13874387129548116,0.14388192074148287,0.00071927339806879351
0.13881214230472561,0.14387357140722362,0.004436763946363444,2000052.1461775296,307.08842586193504,0.13881214230472561,0.14387357140722362,0.004436763946363444
0.14303061492252273,0.14523378717599977,0.0026376320973622697,2000034.5324906153,307.08954172518366,0.14303061492252273,0.14523378717599977,0.0026376320973622697
0.14371607755369431,0.14384709094204337,0.00054285279993328414,2000032.7391903875,307.08917939221931,0.14371607755369431,0.14384709094204337,0.00054285279993328414
0.14130303436522332,0.1439205737708141,0.00069718019418926248,2000042.147881126,307.08893643413529,0.14130303436522332,0.1439205737708141,0.00069718019418926248
